"","OP_CODE","YEAR","VESSEL","SURVEY","BEST_LAT_DD","BEST_DEPTH_M","AREA_SWEPT_MSQ","EXPANDED_WT_KG","NUMBER_FISH"
"2277",200603018032,2006,18,3,45.918074921949,169.0746,20270.5343897,13.98,137
"2278",200603018033,2006,18,3,45.8338335284885,159.2978,19225.64907824,0.12,2
"2279",200603018034,2006,18,3,45.8705916666665,139.6522,18696.0274696,44.83,363
"2280",200603018035,2006,18,3,45.754233333333,65.6971,15612.262295,3.05,35
"2281",200603018036,2006,18,3,45.7618769980525,113.6531,17703.67774374,2.73,19
"2282",200603018037,2006,18,3,45.5938465700745,125.993,21381.66253772,8.73,40
"2283",200603018038,2006,18,3,45.497834814177,79.1055,17410.28830908,18.85,104
"2284",200603018039,2006,18,3,45.473199085042,175.8019,19551.46487832,3.23,28
"2285",200603018040,2006,18,3,45.1963989250965,193.2148,20007.1008764,31.95,213
"2286",200603018041,2006,18,3,44.8417269646745,147.7258,20212.31138195,6.53,88
"2287",200603018042,2006,18,3,44.6773125754515,69.2262,17406.79039292,5.36,24
"2288",200603018043,2006,18,3,45.0437708333335,376.9928,18308.461104,1.97,16
"2289",200603018044,2006,18,3,44.959006139116,451.0421,16491.1073985,0.82,8
"2290",200603018045,2006,18,3,44.898253205176,360.0629,18599.142669,3.86,35
"2291",200603018046,2006,18,3,44.806227369272,420.1563,20127.2292,5.76,26
"2292",200603018047,2006,18,3,44.81055,245.5536,20454.2144,28.92,277
"2293",200603018048,2006,18,3,44.6054458333335,143.1473,18823.9324315,16.82,114
"2294",200603018049,2006,18,3,44.525379745782,406.429,20087.492525,13.41,63
"2295",200603018050,2006,18,3,44.5468416779445,307.6514,19028.95816,55.04,424
"2296",200603018051,2006,18,3,44.6006168148795,141.1132,23467.15809759,13.43,298
"2297",200603018052,2006,18,3,44.49335,71.5036,20714.6255822,0,0
"2298",200603018053,2006,18,3,44.3729740906755,81.6037,17008.09775626,113.48,2239
"2299",200603018054,2006,18,3,44.1098624621295,192.1302,21812.91299841,43.26,266
"2300",200603018055,2006,18,3,44.0429183403615,76.8235,18554.31351463,1.45,7
"2301",200603018056,2006,18,3,43.8842291666665,126.0042,21990.01373925,25.18,164
"2302",200603018057,2006,18,3,43.802020907247,109.3981,19770.05520603,0.05,1
"2303",200603018058,2006,18,3,43.5931672167025,200.3666,20234.45326896,93.4,402
"2304",200603018059,2006,18,3,43.568373551646,853.4836,21263.02513464,0,0
"2305",200603018061,2006,18,3,43.1486916666665,278.769,19068.3221058,44.47,593
"2306",200603018062,2006,18,3,43.30036550493,89.571,19302.85531218,2.88,17
"2307",200603018063,2006,18,3,43.154512666127,1024.5,17413.7744337,0,0
"2308",200603018064,2006,18,3,43.090982058326,1047.7222,17795.3563378,0,0
"2309",200603018065,2006,18,3,42.7844251521645,213.9718,21193.86830274,3.51,27
"2310",200603018066,2006,18,3,42.6216083333335,830.9157,27214.75023822,0,0
"2311",200603018067,2006,18,3,42.562237699407,404.84,17351.893629,20.22,168
"2312",200603018068,2006,18,3,42.4160416666665,186.736,19390.2534802,7.04,52
"2313",200603018070,2006,18,3,42.6713,89.4296,19395.8996203,2.28,24
"2314",200603018071,2006,18,3,42.515091666667,97.2176,19265.16520055,5.38,55
"2315",200603018072,2006,18,3,42.311070833333,440.8761,19119.83790262,65.76,442
"2316",200603018073,2006,18,3,42.25415,496.9395,18310.521771,48.54,319
"2317",200603018075,2006,18,3,42.2282666666665,180.5969,23567.17492896,0.91,6
"2318",200603018076,2006,18,3,42.1712708333335,161.7189,22571.15150208,15,184
"2319",200603018077,2006,18,3,42.0785611196665,95.6476,16308.15009522,5.81,137
"2320",200603018078,2006,18,3,42.045254626053,445.0581,19419.2440175,53.07,238
"2321",200603018079,2006,18,3,42.1401458333335,829.6893,22202.8220012,0,0
"2322",200603018080,2006,18,3,41.9356043037995,1000.3542,14236.1347365,0,0
"2323",200603018081,2006,18,3,41.7896377255445,616.1301,16621.23478752,19.22,125
"2324",200603018082,2006,18,3,41.7337270919195,599.3119,17608.01533524,12.61,86
"2325",200603018083,2006,18,3,40.881929166667,444.973,17029.05871959,25.14,138
"2326",200603018084,2006,18,3,40.8671833333335,168.6476,19912.7948719,16.79,98
"2327",200603018085,2006,18,3,41.493754924403,171.1399,20779.94777793,0.25,2
"2328",200603018086,2006,18,3,41.601474022476,773.9547,30892.2694344,0,0
"2329",200603018087,2006,18,3,41.608708080945,884.575,27570.47433647,0,0
"2330",200603018088,2006,18,3,41.458966666667,854.3439,32907.76991,0,0
"2331",200603018089,2006,18,3,41.3395038790025,1105.0212,27643.04911688,0,0
"2332",200603018090,2006,18,3,40.771836010571,708.775,21094.0853038,0,0
"2333",200603018091,2006,18,3,40.28394933459,1228.489,19123.62481886,0,0
"2334",200603018092,2006,18,3,40.128241666667,1138.6779,29821.4514934,0,0
"2335",200603018093,2006,18,3,40.2123293283405,529.21,20158.3128126,16.34,70
"2336",200603018094,2006,18,3,40.2088125,482.1946,16347.9761,4.78,96
"2337",200603018095,2006,18,3,39.980281350021,1084.1707,21436.79636456,0,0
"2338",200603018096,2006,18,3,40.0339,939.863,33170.25428112,0,0
"2339",200603018097,2006,18,3,39.3820147719505,736.0859,27327.08754214,0,0
"2340",200603018098,2006,18,3,39.3162449895135,167.0164,18258.94775604,4.32,39
"2341",200603018099,2006,18,3,39.10762574505,111.3384,19910.42938854,0.24,3
"2342",200603018100,2006,18,3,39.090197558153,107.0903,18820.13089814,0.11,1
"2343",200603018101,2006,18,3,39.00769135862,125.192,19043.159654,6.92,57
"2344",200603018102,2006,18,3,39.0052849597165,89.7934,19202.9817375,2.31,28
"2345",200603018103,2006,18,3,38.845459970249,91.506,18560.1634981,1.37,17
"2346",200603018104,2006,18,3,38.782628158528,152.5992,19367.8280236,5.56,57
"2347",200603018105,2006,18,3,38.5473125,137.7185,19000.6818957,0.68,10
"2348",200603018106,2006,18,3,38.5487888661685,95.4406,18369.47577984,0.17,1
"2349",200603018107,2006,18,3,38.311935781402,170.2,17534.8605535,3.43,130
"2350",200603018108,2006,18,3,38.2744885506915,87.0808,15608.58977258,3.38,24
"2351",200603018109,2006,18,3,38.17780636861,666.7832,20383.17054372,0,0
"2352",200603018111,2006,18,3,38.0123141369585,111.8652,18157.8984975,1.93,15
"2353",200603018112,2006,18,3,37.939494648673,141.6208,19019.072415,2.9,23
"2354",200603018113,2006,18,3,37.8646777884885,117.3406,17946.791625,6.47,90
"2355",200603018114,2006,18,3,37.850444564334,101.3636,18637.27534416,9.34,38
"2356",200603018115,2006,18,3,37.9288875,95.536,18359.02397373,5.01,35
"2357",200603018116,2006,18,3,36.274209298457,382.5507,15043.41751926,4.24,49
"2358",200603018117,2006,18,3,36.33235789539,124.5577,16406.33507184,0.21,2
"2359",200603018118,2006,18,3,36.353580978361,117.9669,16584.60399156,0.17,2
"2360",200603018119,2006,18,3,36.1610667329545,573.4321,18932.62673925,0,0
"2361",200603018120,2006,18,3,35.86150033319,647.9829,16848.495804,0,0
"2362",200603018121,2006,18,3,35.329850147464,1155.6869,19943.03613324,0,0
"2363",200603018122,2006,18,3,35.3585263344005,1047.6124,20454.03717,0,0
"2364",200603018124,2006,18,3,35.6084333333335,1002.0787,20911.80609145,0,0
"2365",200603018125,2006,18,3,35.7714835820895,462.1201,14063.5598625,0.41,3
"2366",200603018126,2006,18,3,35.548623981522,658.9319,15489.86214954,0,0
"2367",200603018127,2006,18,3,35.070041666667,448.1976,15742.63856076,3.9,39
"2368",200603018128,2006,18,3,35.0495999099,510.5945,17046.67847418,6.71,27
"2369",200603018129,2006,18,3,35.339714815103,76.7899,16591.58016921,0,0
"2370",200603018130,2006,18,3,35.0877416666665,76.2266,20042.84161555,0.02,1
"2371",200603018131,2006,18,3,34.988552712471,522.3721,16112.15454947,2.01,13
"2372",200603018133,2006,18,3,34.639986766455,940.8004,19485.29008436,0,0
"2373",200603018134,2006,18,3,34.677258195064,991.2236,19691.235135,0,0
"2374",200603018135,2006,18,3,34.6862651286995,947.7792,19250.8219575,0,0
"2375",200603018136,2006,18,3,34.6030488645215,1018.2106,25389.45690318,0,0
"2376",200603018137,2006,18,3,34.2185098938465,1028.1518,17955.77927,0,0
"2377",200603018138,2006,18,3,34.362336,530.0985,17172.2116485,0,0
"2378",200603018139,2006,18,3,34.220740418998,462.6732,16818.507299,0,0
"2379",200603018140,2006,18,3,34.196425611493,422.8686,15055.08477,0,0
"2380",200603018141,2006,18,3,34.2839348532605,242.9833,18382.009705,7.84,100
"2381",200603018142,2006,18,3,34.302516086229,121.7856,18279.0958383,0,0
"2382",200603018143,2006,18,3,34.2306787421535,97.6684,20271.89841201,0,0
"2383",200603018144,2006,18,3,34.1773808226415,239.2527,17234.9558978,0,0
"2384",200603018147,2006,18,3,33.66574399523,138.0457,18405.75631175,0,0
"2385",200603018148,2006,18,3,33.2463379438875,320.4335,16333.43748736,17.77,46
"2386",200603018149,2006,18,3,34.011540079333,74.5887,15704.9547124,1.34,4
"2387",200603018150,2006,18,3,33.9223315039,514.1656,19955.49997,0,0
"2388",200603018151,2006,18,3,33.729746128758,75.896,18223.41105,0,0
"2389",200603018152,2006,18,3,33.774412515155,78.7601,18905.24668,0,0
"2390",200603018153,2006,18,3,33.891128749335,84.8324,16005.30475681,0,0
"2391",200603018154,2006,18,3,33.535761690042,403.5589,13742.7472033,2.15,14
"2392",200603018155,2006,18,3,33.53261996483,500.9321,14696.04127229,0.27,4
"2393",200603018156,2006,18,3,33.410152336411,119.774,18685.8639748,0,0
"2394",200603018157,2006,18,3,33.3363500088695,1245.9388,16208.48734032,0,0
"2395",200603018158,2006,18,3,33.3163868095555,92.0794,16473.8117271,0,0
"2396",200603018159,2006,18,3,33.241134849374,1168.8001,16661.03157263,0,0
"2397",200603018160,2006,18,3,33.250863239137,879.8262,31465.2069732,0,0
"2398",200603018161,2006,18,3,33.2945149700495,835.0184,17827.1759232,0,0
"2399",200603018162,2006,18,3,33.2593029628865,240.2735,12569.9329136,0.52,6
"2400",200603018163,2006,18,3,33.0849189911045,1116.8403,17604.07228125,0,0
"2401",200603018164,2006,18,3,33.092509704774,451.3111,20953.273074,0.15,1
"2402",200603018165,2006,18,3,32.8916030373045,509.415,14261.380224,0,0
"2403",200603018166,2006,18,3,32.72070342302,303.1695,15653.17576,2.13,19
"2404",200603018167,2006,18,3,33.377434819903,79.2002,16836.92062836,0,0
"2405",200603018168,2006,18,3,33.1978892108275,799.7833,20381.21819832,0,0
"2406",200603018169,2006,18,3,33.0568125,850.392,22904.19934718,0,0
"2407",200603018170,2006,18,3,33.0730091739475,491.9592,19969.11822105,0,0
"2408",200603018171,2006,18,3,32.9693865290265,513.3064,14719.97683548,1.28,4
"2409",200703008001,2007,8,3,45.241251477774,948.3289,34686.77904216,0,0
"2410",200703008002,2007,8,3,45.20583392995,400.3336,15728.07997194,0.56,5
"2411",200703008003,2007,8,3,45.232693108529,360.4908,19265.43494204,0.94,16
"2412",200703008004,2007,8,3,45.2575058744345,173.2886,17068.45548846,30.2,208
"2413",200703008005,2007,8,3,45.4557784333595,109.5015,17063.57064165,2.09,31
"2414",200703008006,2007,8,3,45.4916853933345,177.0884,16849.88841699,3.41,45
"2415",200703008007,2007,8,3,45.703577743044,106.8642,16017.5483625,2.85,40
"2416",200703008008,2007,8,3,45.6951358825705,132.0696,15581.88210084,2.28,22
"2417",200703008009,2007,8,3,45.831985245161,139.4989,15034.86711324,8.73,91
"2418",200703008010,2007,8,3,45.917089386963,115.4678,17813.281112,22.64,306
"2419",200703008011,2007,8,3,45.961414529158,146.2058,14718.924139,0.41,3
"2420",200703008012,2007,8,3,46.0933873172615,107.1769,16188.33076322,3.31,40
"2421",200703008013,2007,8,3,46.1188105321615,102.1681,16255.38858465,1.35,23
"2422",200703008014,2007,8,3,45.9932397733825,72.0108,15650.53357266,15.68,82
"2423",200703008015,2007,8,3,46.160488123371,135.7196,16522.129624,11.71,119
"2424",200703008016,2007,8,3,46.499529159544,1215.2951,25269.98559018,0,0
"2425",200703008017,2007,8,3,46.62408178223,73.1427,16520.5243392,18.09,0
"2426",200703008018,2007,8,3,46.7662301263805,59.9849,16099.26373173,64.31,238
"2427",200703008019,2007,8,3,46.819303747226,83.2984,19454.42127199,10.34,44
"2428",200703008020,2007,8,3,46.990174426723,106.5121,18360.08712306,12.7,45
"2429",200703008021,2007,8,3,47.184296577831,80.2134,15020.40386875,8.66,85
"2430",200703008022,2007,8,3,47.4221120351965,112.3829,15676.48356529,0.97,5
"2431",200703008023,2007,8,3,47.5231823935345,175.9232,17138.29259175,5.98,30
"2432",200703008024,2007,8,3,47.7552817914445,85.9368,16293.9921384,7.77,66
"2433",200703008025,2007,8,3,47.8576718149885,110.3447,16311.9524986,2.25,20
"2434",200703008026,2007,8,3,48.4157299161925,211.4348,14279.7900707,0,0
"2435",200703008027,2007,8,3,48.401533333333,226.873,16440.506715,1.79,10
"2436",200703008028,2007,8,3,48.2303495699115,197.9268,16118.14996561,45.02,101
"2437",200703008029,2007,8,3,48.098905416805,127.784,15354.7566084,0,0
"2438",200703008030,2007,8,3,48.11920529048,287.3619,16375.1487328,17.45,62
"2439",200703008031,2007,8,3,47.995204756563,172.5995,15833.6652176,0,0
"2440",200703008032,2007,8,3,47.8989641652155,130.3905,16898.24052056,0.28,2
"2441",200703008033,2007,8,3,47.7721078236505,905.9028,24706.878795,0,0
"2442",200703008034,2007,8,3,47.6651011566195,580.6511,15635.07557545,0,0
"2443",200703008035,2007,8,3,47.2654962164015,148.5894,16864.2244393,0,0
"2444",200703008036,2007,8,3,46.972087743164,336.5318,19974.9799194,15.34,72
"2445",200703008037,2007,8,3,46.8582500337775,504.4049,16431.1102608,2.84,10
"2446",200703008038,2007,8,3,46.037108544977,917.6158,17188.1858,0,0
"2447",200703008039,2007,8,3,46.0364759740995,316.3779,17122.82624907,29.92,126
"2448",200703008040,2007,8,3,45.9231914807615,162.0165,17006.2046775,13.6,219
"2449",200703008041,2007,8,3,45.943669452537,167.8816,18391.30304759,8.83,88
"2450",200703008042,2007,8,3,45.807554531193,308.884,17870.77014656,5.81,113
"2451",200703008043,2007,8,3,45.8750175472505,774.6539,18634.13801568,0,0
"2452",200703008044,2007,8,3,45.7805994464,984.0863,22870.693332,0,0
"2453",200703008045,2007,8,3,45.705353030273,584.0681,18909.95406952,0.21,1
"2454",200703008046,2007,8,3,45.441598011786,449.0758,18259.88678616,0,0
"2455",200703008047,2007,8,3,45.0051400452115,66.323,15227.31981025,17.2,78
"2456",200703008048,2007,8,3,44.8056179725235,75.5921,17036.60276003,4.97,56
"2457",200703008049,2007,8,3,44.9069977734125,430.1822,16960.4490016,5.17,43
"2458",200703008050,2007,8,3,44.8423578431375,448.5633,18726.766869,23.83,98
"2459",200703008051,2007,8,3,45.0276241678565,462.772,16947.12316595,5.32,27
"2460",200703008052,2007,8,3,44.976867973856,684.7094,21297.21901908,0,0
"2461",200703008053,2007,8,3,44.8992524509805,524.3267,15705.652095,3.76,22
"2462",200703008054,2007,8,3,44.7839379084965,583.0852,16707.1326435,0.26,1
"2463",200703008055,2007,8,3,44.514353104575,1128.7297,27145.34909089,0,0
"2464",200703008056,2007,8,3,44.4009776143795,856.4854,22960.09973417,0,0
"2465",200703008057,2007,8,3,44.36645169277,655.5211,17992.61658524,0,0
"2466",200703008058,2007,8,3,44.319384803922,1028.3417,30998.30081456,0,0
"2467",200703008059,2007,8,3,44.123194007724,174.8526,17838.9982116,93.5,220
"2468",200703008061,2007,8,3,44.138774428456,119.6083,15758.6852857,48.79,190
"2469",200703008062,2007,8,3,44.3182420342315,92.3932,15138.79164252,0,0
"2470",200703008063,2007,8,3,44.3522480893755,101.8082,15182.0642178,0,0
"2471",200703008065,2007,8,3,44.6815697423695,146.3824,15871.42972488,54.95,198
"2472",200703008066,2007,8,3,44.5749045751635,66.2771,14982.68506133,0,0
"2473",200703008067,2007,8,3,44.3166137254905,72.4355,15204.077568,3.34,30
"2474",200703008068,2007,8,3,44.0793534611155,120.8899,16646.07951,13.44,253
"2475",200703008069,2007,8,3,44.066221885868,121.9593,17150.71851773,38.27,327
"2476",200703008070,2007,8,3,43.9744239786765,117.1421,16929.8275818,0.77,73
"2477",200703008071,2007,8,3,43.860105732341,72.2358,16230.282079,31.3,113
"2478",200703008072,2007,8,3,43.718668464052,326.431,18377.00826744,70.55,401
"2479",200703008073,2007,8,3,43.609613071895,279.7015,18564.1907728,29.12,205
"2480",200703008075,2007,8,3,43.5662566993465,510.3612,18250.6862724,208.08,401
"2481",200703008076,2007,8,3,43.5229100107125,458.7854,17776.10774933,42.57,189
"2482",200703008077,2007,8,3,43.5790699386375,167.2308,17904.57398784,0,0
"2483",200703008078,2007,8,3,43.5671918300655,111.01,15616.26147,15.23,128
"2484",200703008079,2007,8,3,43.459203364152,752.7295,19925.6704542,0,0
"2485",200703008080,2007,8,3,43.445071250657,507.6882,18376.053201,28.61,203
"2486",200703008081,2007,8,3,43.4401879084965,340.6512,18483.70564518,30.63,0
"2487",200703008082,2007,8,3,43.088879579884,189.5572,15661.78794,17.53,118
"2488",200703008083,2007,8,3,42.699167973856,566.611,18457.4406887,67.98,185
"2489",200703008084,2007,8,3,42.399909150327,500.4733,17416.7680512,101.03,340
"2490",200703008085,2007,8,3,42.3711583333335,466.8183,16553.00228,23.08,155
"2491",200703008086,2007,8,3,42.3241636020275,69.2592,13568.5962785,1,9
"2492",200703008087,2007,8,3,42.2560551044485,1055.9562,25380.53877117,0,0
"2493",200703008088,2007,8,3,42.2326664631465,969.1331,21860.42778594,0,0
"2494",200703008089,2007,8,3,42.004897020959,487.652,16547.07056932,32.68,215
"2495",200703008090,2007,8,3,41.8062330433625,968.3475,23694.174592,0,0
"2496",200703008091,2007,8,3,41.757418645457,1129.5049,25520.34988692,0,0
"2497",200703008092,2007,8,3,41.724199019608,986.6056,23365.5592478,0,0
"2498",200703008093,2007,8,3,41.697922382154,1002.4891,25665.2502816,0,0
"2499",200703008094,2007,8,3,41.696949040088,434.8111,14716.63020184,37.87,160
"2500",200703008095,2007,8,3,41.699767423533,68.7908,16701.5878863,1.42,18
"2501",200703008096,2007,8,3,41.6434513502555,126.4091,18055.3169476,6.42,80
"2502",200703008099,2007,8,3,41.537950551201,372.619,13936.89616,41.27,195
"2503",200703008100,2007,8,3,41.475287243165,891.5401,19237.92156,0,0
"2504",200703008101,2007,8,3,41.255562958547,1144.1496,25173.6950572,0,0
"2505",200703008102,2007,8,3,41.1094621708595,507.1454,16725.7730672,31.62,301
"2506",200703008103,2007,8,3,41.035573883478,505.5462,16309.79567685,25.62,490
"2507",200703008104,2007,8,3,40.9324654833905,272.7241,16711.04100792,35.11,198
"2508",200703008105,2007,8,3,40.865505396073,73.2756,15749.1887288,4.56,28
"2509",200703008106,2007,8,3,40.5972052531675,155.8925,17169.52460076,0.09,1
"2510",200703008107,2007,8,3,40.563430653979,172.9754,17073.11778251,0,0
"2511",200703008108,2007,8,3,40.38686591082,422.428,10876.96192,2.1,5
"2512",200703008111,2007,8,3,40.267142446364,81.0068,15662.98747,0,0
"2513",200703008112,2007,8,3,40.1295583333335,879.9251,19471.17146076,0,0
"2514",200703008113,2007,8,3,39.876474235167,109.3712,14432.37019,4.59,15
"2515",200703008114,2007,8,3,39.539410244752,145.1389,16492.58369346,0,0
"2516",200703008115,2007,8,3,39.449428104575,664.3704,18483.42339844,0,0
"2517",200703008116,2007,8,3,39.534961479567,1048.9765,20173.92701625,0,0
"2518",200703008117,2007,8,3,39.324941435396,1187.8506,21247.51191808,0,0
"2519",200703008118,2007,8,3,39.0858692595635,455.6699,15348.54415875,1.46,4
"2520",200703008119,2007,8,3,38.817818938134,118.5802,15488.38425978,0.17,1
"2521",200703008120,2007,8,3,38.578955659242,143.4168,15516.74488102,4.06,16
"2522",200703008121,2007,8,3,38.5536190107475,145.938,15691.95618309,1.05,10
"2523",200703008122,2007,8,3,38.529158069121,111.7353,15804.51583914,0.31,4
"2524",200703008123,2007,8,3,38.384934421206,858.1096,16712.8638525,0,0
"2525",200703008124,2007,8,3,38.2700452091595,125.4146,14776.66247988,3.17,9
"2526",200703008125,2007,8,3,38.2264575711915,80.1517,14277.0315454,2.26,17
"2527",200703008126,2007,8,3,38.167262367738,79.5017,14559.54574731,2.17,19
"2528",200703008127,2007,8,3,37.454486744261,93.2364,13911.16936902,2.12,52
"2529",200703008128,2007,8,3,37.4322140361545,109.9701,14058.73248912,6.33,112
"2530",200703008129,2007,8,3,37.329539325955,260.9045,16724.07300737,9.84,184
"2531",200703008130,2007,8,3,37.2211362261205,93.2716,17193.06222116,5.85,45
"2532",200703008131,2007,8,3,37.113011764706,572.9781,17725.966037,22.64,117
"2533",200703008132,2007,8,3,37.0683220047765,360.4155,14405.569592,113.25,319
"2534",200703008133,2007,8,3,36.9881485457475,257.1112,14124.50334867,23.94,297
"2535",200703008134,2007,8,3,36.9918756786015,158.1248,17026.55703,9.04,303
"2536",200703008135,2007,8,3,36.9321472222225,486.5699,14933.47069712,170.51,190
"2537",200703008136,2007,8,3,36.917018792285,126.3327,16696.0147614,2.47,44
"2538",200703008137,2007,8,3,36.702056092292,92.2186,14858.21572848,0,0
"2539",200703008138,2007,8,3,36.342111193984,1033.5975,24478.10507432,0,0
"2540",200703008139,2007,8,3,36.2211917878205,1010.7731,18889.38834,0,0
"2541",200703008140,2007,8,3,35.9487750469,1213.2356,18401.85070864,0,0
"2542",200703008141,2007,8,3,35.8647255514485,1110.9896,24870.45141,0,0
"2543",200703008142,2007,8,3,35.827952566065,899.5381,16340.608018,0,0
"2544",200703008143,2007,8,3,35.805102936007,916.1763,17710.89268,0,0
"2545",200703008144,2007,8,3,35.7704864279635,1241.2302,20890.73781,0,0
"2546",200703008145,2007,8,3,35.6300583333335,1097.7787,29282.7450069,0,0
"2547",200703008146,2007,8,3,35.575140123086,1035.017,19490.170302,0,0
"2548",200703008147,2007,8,3,35.486055680261,1097.6515,25072.7778756,0,0
"2549",200703008148,2007,8,3,35.4373811871005,926.0002,20047.95,0,0
"2550",200703008149,2007,8,3,35.541426790158,181.5938,16321.82881986,0.98,5
"2551",200703008150,2007,8,3,35.52133575748,450.6358,18202.8070497,3.7,19
"2552",200703008151,2007,8,3,35.396607237712,454.7666,18530.48585106,6.24,29
"2553",200703008152,2007,8,3,35.3611715224375,520.6363,18831.60765397,0,0
"2554",200703008153,2007,8,3,35.2321362745095,660.2712,17457.69132822,0,0
"2555",200703008154,2007,8,3,35.056274509804,468.3054,12795.8677717,32.21,106
"2556",200703008155,2007,8,3,35.0755470588235,573.0054,16753.35818088,0,0
"2557",200703008156,2007,8,3,35.02447655486,524.251,17321.87339275,1.77,16
"2558",200703008157,2007,8,3,35.0605418300655,433.2687,17010.52987,5.85,34
"2559",200703008158,2007,8,3,35.17352706032,251.8271,15926.25083947,0,0
"2560",200703008160,2007,8,3,34.5544970644665,95.5608,16879.11287153,0,0
"2561",200703008161,2007,8,3,34.3661677996275,386.9192,15391.31083531,6.41,92
"2562",200703008162,2007,8,3,34.2627719129605,513.8138,15671.051928,0,0
"2563",200703008163,2007,8,3,33.9260936257625,376.0198,13626.70569324,5.04,55
"2564",200703008164,2007,8,3,34.3422009803925,417.9782,13963.95964935,0,0
"2565",200703008165,2007,8,3,34.3020975490195,535.0375,12988.74877482,0,0
"2566",200703008166,2007,8,3,34.395766656674,71.4608,14267.67247221,0,0
"2567",200703008167,2007,8,3,34.33593872549,451.3416,16410.33850204,0,0
"2568",200703008168,2007,8,3,34.2481390522875,326.3892,14062.93941872,0.06,1
"2569",200703008169,2007,8,3,33.8639349673205,1223.8197,27644.54830874,0,0
"2570",200703008170,2007,8,3,33.757499205836,125.7241,13106.28263079,0,0
"2571",200703008172,2007,8,3,33.792276764354,149.9677,13495.12259267,0,0
"2572",200703008174,2007,8,3,33.416611764706,908.0191,20867.8752009,0,0
"2573",200703008175,2007,8,3,34.0409723928905,62.0906,12916.71578834,0,0
"2574",200703008176,2007,8,3,34.001153528845,81.3112,14952.96422204,0,0
"2575",200703008178,2007,8,3,33.992901211152,67.959,15812.70073884,0,0
"2576",200703008179,2007,8,3,33.9773161789665,107.1929,14786.73123984,0,0
"2577",200703008180,2007,8,3,33.975070914624,58.6197,15946.756254,0,0
"2578",200703008181,2007,8,3,33.868395809764,62.1393,15207.29928781,0,0
"2579",200703008182,2007,8,3,33.4433652679045,274.7014,15444.55353939,0.09,2
"2580",200703008184,2007,8,3,33.2400750484625,1124.5835,22266.4951062,0,0
"2581",200703008185,2007,8,3,33.1679925858795,1159.6542,21294.68359186,0,0
"2582",200703008186,2007,8,3,33.4083345763765,125.716,17392.46874648,0,0
"2583",200703008187,2007,8,3,33.14680751634,1094.6468,23209.7539,0,0
"2584",200703008189,2007,8,3,33.1895110435105,879.3276,23614.97875701,0,0
"2585",200703008191,2007,8,3,33.011021078431,1008.6429,16402.363164,0,0
"2586",200703008192,2007,8,3,32.945245833333,1095.7,31750.2868112,0,0
"2587",200703008193,2007,8,3,32.8046176468765,488.415,14698.58367688,0,0
"2588",200703008194,2007,8,3,32.7718294977655,1160.1386,24576.7930641,0,0
"2589",200703008196,2007,8,3,32.5885133617045,896.7764,24690.39710258,0,0
"2590",200703008197,2007,8,3,32.616960419988,1036.5213,19230.26409056,0,0
"2591",200703008198,2007,8,3,32.867391790039,491.5389,13888.81130357,0,0
"2592",200703008200,2007,8,3,32.6872195702845,456.8098,14619.57433728,0,0
"2593",200703008202,2007,8,3,32.6957817815865,73.2722,16375.17527646,0,0
"2594",200703008203,2007,8,3,32.669445380491,85.8655,16195.23835188,0,0
"2595",200703008204,2007,8,3,32.56940689037,132.5698,16333.42192974,0,0
"2596",200703010003,2007,10,3,44.94075125,968.5918,18131.69313926,0,0
"2597",200703010004,2007,10,3,44.92965375,511.0872,13538.45876944,2.42,22
"2598",200703010005,2007,10,3,44.96988125,447.1813,14671.9721862,3.51,45
"2599",200703010006,2007,10,3,46.089289196368,171.5631,17275.69054723,22.22,111
"2600",200703010008,2007,10,3,46.1194820652185,482.3955,17224.68801564,13.63,30
"2601",200703010009,2007,10,3,46.2264308333335,665.0889,24148.884804,5.37,20
"2602",200703010010,2007,10,3,46.321915259542,99.9337,16216.22911374,33.6,323
"2603",200703010011,2007,10,3,46.6347395833335,1002.1392,22470.40312416,0,0
"2604",200703010012,2007,10,3,46.9599315863725,95.4816,15415.51788898,5.2,50
"2605",200703010013,2007,10,3,46.9888423689775,85.576,15637.04993994,7.63,73
"2606",200703010017,2007,10,3,47.4523066512065,62.4612,14738.60538164,21.79,157
"2607",200703010018,2007,10,3,48.290023675866,171.5262,15589.41847295,16.46,92
"2608",200703010019,2007,10,3,48.255165089709,196.0943,16823.48704958,7.59,83
"2609",200703010020,2007,10,3,48.224455713614,306.997,15324.91752,8.99,25
"2610",200703010021,2007,10,3,48.2234975,121.4416,13666.10564801,1.13,3
"2611",200703010022,2007,10,3,48.175037651618,195.6756,17066.70862764,28.7,184
"2612",200703010023,2007,10,3,48.1396566666665,113.864,14734.50709841,0,0
"2613",200703010025,2007,10,3,48.128331356618,141.9994,14698.0757,0,0
"2614",200703010026,2007,10,3,48.004100416667,193.5517,14276.3674648,0.75,3
"2615",200703010027,2007,10,3,47.97524125,193.6185,14032.857306,0,0
"2616",200703010029,2007,10,3,47.8706322815695,676.3311,20780.92187931,0,0
"2617",200703010030,2007,10,3,47.711327201418,1050.3757,18952.86821298,0,0
"2618",200703010031,2007,10,3,47.7318416666665,981.8177,20907.26480722,0,0
"2619",200703010032,2007,10,3,47.839815,439.4961,16438.4505621,0.33,2
"2620",200703010033,2007,10,3,47.889589394076,168.2183,14883.91023204,0.32,4
